session,species,size_bin,SVC_abundance,prey_abundance,pred_abundance,size_bin_lengths
232,foureye butterflyfish,2,2,4,0,7.533217
232,harlequin bass,2,2,0,0,7.533217
232,yellowhead wrasse,1,1,13,0,3.63321
232,clown wrasse,1,3,0,0,3.63321
232,slippery dick,2,3,0,0,7.533217
232,squirrelfish,4,3,0,0,17.94356
232,doctorfish,2,4,0,0,7.533217
232,bluehead wrasse,1,18,32,0,3.63321
232,striped parrotfish,2,3.75,4,0,7.533217
232,blue chromis,1,2.75,1,0,3.63321
232,bicolor damselfish,1,63,35,0,3.63321
232,redband parrotfish,2,5,7,0,7.533217
232,sharpnose puffer,1,6,3,0,3.63321
232,bluehead wrasse,2,44,25,0,7.533217
232,blue tang,3,1,0,0,12.91456
232,banded butterflyfish,2,1,0,0,7.533217
232,graysby,3,1,3,3,12.91456
232,yellowhead wrasse,2,2,10,0,7.533217
232,blue chromis,2,8.25,1,0,7.533217
232,striped parrotfish,3,1.25,1,0,12.91456
232,ocean surgeonfish,3,1,2,0,12.91456
232,squirrelfish,5,1,2,0,24.92844
232,barred hamlet,2,0,1,0,7.533217
232,bicolor damselfish,2,0,11,0,7.533217
232,blue tang,4,0,1,0,17.94356
232,bridled goby,1,0,9,0,3.63321
232,colon goby,1,0,1,0,3.63321
232,creole wrasse,1,0,50,0,3.63321
232,goldspot goby,1,0,10,0,3.63321
232,goldspot goby,2,0,2,0,7.533217
232,graysby,4,0,1,5,17.94356
232,greenblotch parrotfish,1,0,2,0,3.63321
232,harlequin bass,1,0,1,0,3.63321
232,hogfish,2,0,1,0,7.533217
232,hogfish,5,0,10,0,24.92844
232,lionfish,4,0,1,0,17.94356
232,masked goby,1,0,161,0,3.63321
232,pallid goby,1,0,2,0,3.63321
232,pallid goby,2,0,1,0,7.533217
232,redband parrotfish,1,0,21,0,3.63321
232,redband parrotfish,3,0,1,0,12.91456
232,redband parrotfish,4,0,1,0,17.94356
232,redband parrotfish,5,0,1,0,24.92844
232,reef butterflyfish,2,0,1,0,7.533217
232,sharpnose puffer,2,0,1,0,7.533217
232,spotfin butterflyfish,3,0,1,0,12.91456
232,striped parrotfish,1,0,8,0,3.63321
232,sunshinefish,1,0,1,0,3.63321
232,yellowhead wrasse,3,0,5,0,12.91456
232,yellowtail snapper,2,0,1,0,7.533217
232,graysby,5,0,0,5,24.92844
232,greater soapfish,6,0,0,1,47.70199
232,nassau grouper,6,0,0,1,47.70199
232,red hind,6,0,0,1,47.70199
233,redband parrotfish,2,2,4,0,7.533217
233,blue chromis,1,1,5,0,3.63321
233,harlequin bass,1,3,5,0,3.63321
233,blue tang,2,4,0,0,7.533217
233,ocean surgeonfish,2,1,1,0,7.533217
233,striped parrotfish,2,6,11,0,7.533217
233,bicolor damselfish,1,69,79,0,3.63321
233,yellowhead wrasse,1,1,2,0,3.63321
233,bluehead wrasse,1,23.25,50,0,3.63321
233,clown wrasse,1,4.5,0,0,3.63321
233,ocean surgeonfish,3,4,0,0,12.91456
233,yellowhead wrasse,2,8,6,0,7.533217
233,dusky damselfish,2,1,0,0,7.533217
233,rock beauty,2,1,1,0,7.533217
233,hogfish,4,1,1,0,17.94356
233,graysby,2,1,0,0,7.533217
233,french grunt,4,1,0,0,17.94356
233,stoplight parrotfish,4,1,1,0,17.94356
233,bar jack,4,1,0,0,17.94356
233,blue chromis,2,2,4,0,7.533217
233,bluehead wrasse,2,7.75,16,0,7.533217
233,clown wrasse,2,1.5,4,0,7.533217
233,redband parrotfish,3,1,6,0,12.91456
233,yellowhead wrasse,3,1,4,0,12.91456
233,beaugregory,2,0,3,0,7.533217
233,bicolor damselfish,2,0,24,0,7.533217
233,black grouper,6,0,1,1,47.70199
233,blue tang,3,0,5,0,12.91456
233,blue tang,4,0,3,0,17.94356
233,bridled goby,1,0,13,0,3.63321
233,bridled goby,2,0,3,0,7.533217
233,butter hamlet,1,0,1,0,3.63321
233,butter hamlet,2,0,3,0,7.533217
233,colon goby,1,0,6,0,3.63321
233,creole wrasse,1,0,20,0,3.63321
233,foureye butterflyfish,2,0,2,0,7.533217
233,french grunt,3,0,3,0,12.91456
233,goldspot goby,1,0,11,0,3.63321
233,goldspot goby,2,0,1,0,7.533217
233,graysby,3,0,1,0,12.91456
233,graysby,4,0,1,1,17.94356
233,greenblotch parrotfish,1,0,2,0,3.63321
233,greenblotch parrotfish,2,0,1,0,7.533217
233,harlequin bass,2,0,4,0,7.533217
233,highhat,2,0,1,0,7.533217
233,longfin damselfish,1,0,1,0,3.63321
233,longfin damselfish,2,0,1,0,7.533217
233,longspine squirrelfish,5,0,2,0,24.92844
233,masked goby,1,0,440,0,3.63321
233,ocean surgeonfish,4,0,3,0,17.94356
233,pallid goby,1,0,11,0,3.63321
233,queen angelfish,4,0,1,0,17.94356
233,redband parrotfish,1,0,7,0,3.63321
233,redband parrotfish,4,0,5,0,17.94356
233,redband parrotfish,5,0,1,0,24.92844
233,rock beauty,1,0,1,0,3.63321
233,roughhead blenny,1,0,3,0,3.63321
233,saucereye porgy,3,0,1,0,12.91456
233,saucereye porgy,5,0,1,0,24.92844
233,sharpnose puffer,1,0,2,0,3.63321
233,stoplight parrotfish,1,0,1,0,3.63321
233,stoplight parrotfish,2,0,1,0,7.533217
233,striped parrotfish,1,0,18,0,3.63321
233,striped parrotfish,3,0,3,0,12.91456
233,white grunt,3,0,1,0,12.91456
233,white grunt,4,0,3,0,17.94356
233,white grunt,5,0,3,0,24.92844
233,yellowhead wrasse,4,0,1,0,17.94356
233,graysby,5,0,0,8,24.92844
233,greater soapfish,3,0,0,1,12.91456
233,green moray,6,0,0,1,47.70199
233,spotted moray,6,0,0,1,47.70199
234,rock beauty,2,1,0,0,7.533217
234,foureye butterflyfish,2,2,0,0,7.533217
234,gray angelfish,4,1,0,0,17.94356
234,spotted goatfish,2,1,0,0,7.533217
234,stoplight parrotfish,3,1,0,0,12.91456
234,redband parrotfish,2,1,6,0,7.533217
234,ocean surgeonfish,2,1,0,0,7.533217
234,doctorfish,3,4,0,0,12.91456
234,reef butterflyfish,2,4,0,0,7.533217
234,clown wrasse,2,4,0,0,7.533217
234,bicolor damselfish,1,36,88,0,3.63321
234,bluehead wrasse,1,18,30,0,3.63321
234,yellowhead wrasse,2,4,12,0,7.533217
234,hogfish,4,1,0,0,17.94356
234,graysby,3,1,0,1,12.91456
234,slippery dick,2,1,0,0,7.533217
234,redband parrotfish,3,3,4,0,12.91456
234,ocean surgeonfish,3,3,5,0,12.91456
234,bicolor damselfish,2,12,27,0,7.533217
234,bluehead wrasse,2,6,48,0,7.533217
234,rock beauty,3,1,0,0,12.91456
234,gray angelfish,5,1,0,0,24.92844
234,spotted goatfish,3,1,0,0,12.91456
234,stoplight parrotfish,4,1,0,0,17.94356
234,yellowhead wrasse,3,1,3,0,12.91456
234,balloonfish,3,0,1,0,12.91456
234,banded butterflyfish,2,0,2,0,7.533217
234,bar jack,5,0,1,0,24.92844
234,beaugregory,1,0,1,0,3.63321
234,blue chromis,1,0,8,0,3.63321
234,blue tang,3,0,3,0,12.91456
234,bluelip parrotfish,1,0,17,0,3.63321
234,bridled goby,1,0,33,0,3.63321
234,bridled goby,2,0,3,0,7.533217
234,butter hamlet,2,0,1,0,7.533217
234,clown wrasse,1,0,1,0,3.63321
234,colon goby,1,0,6,0,3.63321
234,creole wrasse,1,0,105,0,3.63321
234,creole wrasse,2,0,15,0,7.533217
234,doctorfish,4,0,1,0,17.94356
234,french angelfish,5,0,2,0,24.92844
234,goldspot goby,1,0,36,0,3.63321
234,greenblotch parrotfish,1,0,1,0,3.63321
234,harlequin bass,1,0,6,0,3.63321
234,harlequin bass,2,0,3,0,7.533217
234,hogfish,5,0,2,0,24.92844
234,lantern bass,1,0,1,0,3.63321
234,lionfish,5,0,1,0,24.92844
234,masked goby,1,0,191,0,3.63321
234,midnight parrotfish,6,0,1,0,47.70199
234,pallid goby,1,0,15,0,3.63321
234,porkfish,5,0,1,0,24.92844
234,purple reeffish,2,0,1,0,7.533217
234,redband parrotfish,1,0,23,0,3.63321
234,redband parrotfish,4,0,3,0,17.94356
234,rock beauty,1,0,1,0,3.63321
234,roughhead blenny,1,0,3,0,3.63321
234,sharpnose puffer,1,0,2,0,3.63321
234,sharpnose puffer,2,0,1,0,7.533217
234,spotted goatfish,4,0,3,0,17.94356
234,spotted trunkfish,3,0,1,0,12.91456
234,squirrelfish,5,0,2,0,24.92844
234,striped parrotfish,1,0,9,0,3.63321
234,striped parrotfish,2,0,3,0,7.533217
234,tobaccofish,2,0,1,0,7.533217
234,white grunt,4,0,4,0,17.94356
234,white grunt,5,0,1,0,24.92844
234,yellowhead wrasse,1,0,5,0,3.63321
234,yellowhead wrasse,4,0,2,0,17.94356
234,coney,5,0,0,2,24.92844
234,graysby,4,0,0,4,17.94356
234,graysby,5,0,0,4,24.92844
234,spotted moray,6,0,0,1,47.70199
235,yellowhead wrasse,1,1,2,0,3.63321
235,butter hamlet,2,2,1,0,7.533217
235,french grunt,2,1,0,0,7.533217
235,caesar grunt,3,2,0,0,12.91456
235,sharpnose puffer,1,3,9,0,3.63321
235,yellowtail snapper,3,1,1,0,12.91456
235,bicolor damselfish,1,24,40,0,3.63321
235,striped parrotfish,1,1,17,0,3.63321
235,redband parrotfish,2,5,6,0,7.533217
235,bluehead wrasse,1,3.25,59,0,3.63321
235,hogfish,3,1.25,0,0,12.91456
235,striped parrotfish,2,7,26,0,7.533217
235,blue chromis,2,1,1,0,7.533217
235,bar jack,4,1,2,0,17.94356
235,doctorfish,3,1,0,0,12.91456
235,princess parrotfish,3,1,0,0,12.91456
235,yellowtail snapper,4,2,0,0,17.94356
235,bluehead wrasse,2,9.75,23,0,7.533217
235,hogfish,4,3.75,1,0,17.94356
235,yellowhead wrasse,2,1,16,0,7.533217
235,french grunt,3,1,5,0,12.91456
235,beaugregory,1,0,1,0,3.63321
235,beaugregory,2,0,11,0,7.533217
235,bicolor damselfish,2,0,17,0,7.533217
235,blue hamlet,2,0,1,0,7.533217
235,bluelip parrotfish,1,0,1,0,3.63321
235,bluestriped grunt,4,0,3,0,17.94356
235,bridled goby,1,0,22,0,3.63321
235,bridled goby,2,0,4,0,7.533217
235,butter hamlet,3,0,2,0,12.91456
235,creole wrasse,2,0,60,0,7.533217
235,foureye butterflyfish,2,0,1,0,7.533217
235,french grunt,4,0,7,0,17.94356
235,french grunt,5,0,1,0,24.92844
235,goldspot goby,1,0,17,0,3.63321
235,graysby,3,0,2,2,12.91456
235,graysby,5,0,1,2,24.92844
235,greenblotch parrotfish,1,0,1,0,3.63321
235,greenblotch parrotfish,2,0,1,0,7.533217
235,harlequin bass,2,0,4,0,7.533217
235,hogfish,6,0,1,0,47.70199
235,masked goby,1,0,634,0,3.63321
235,ocean surgeonfish,4,0,1,0,17.94356
235,ocean surgeonfish,5,0,1,0,24.92844
235,pallid goby,1,0,15,0,3.63321
235,redband parrotfish,1,0,11,0,3.63321
235,redband parrotfish,3,0,2,0,12.91456
235,redband parrotfish,4,0,2,0,17.94356
235,rock beauty,1,0,1,0,3.63321
235,roughhead blenny,1,0,4,0,3.63321
235,spanish hogfish,2,0,1,0,7.533217
235,spotfin butterflyfish,3,0,1,0,12.91456
235,striped parrotfish,3,0,1,0,12.91456
235,tomtate,2,0,1,0,7.533217
235,white grunt,3,0,1,0,12.91456
235,white grunt,4,0,15,0,17.94356
235,white grunt,5,0,2,0,24.92844
235,yellowhead wrasse,3,0,6,0,12.91456
235,graysby,2,0,0,2,7.533217
235,graysby,4,0,0,2,17.94356
235,nassau grouper,6,0,0,1,47.70199
236,reef butterflyfish,2,2,1,0,7.533217
236,stoplight parrotfish,1,1,1,0,3.63321
236,striped parrotfish,2,2,4,0,7.533217
236,hogfish,3,1,0,0,12.91456
236,doctorfish,2,2,0,0,7.533217
236,rock beauty,2,1,0,0,7.533217
236,redband parrotfish,3,1.25,0,0,12.91456
236,bluehead wrasse,1,19.5,30,0,3.63321
236,bicolor damselfish,1,62,53,0,3.63321
236,caesar grunt,2,1,0,0,7.533217
236,bluestriped grunt,2,1,0,0,7.533217
236,blue chromis,1,15.75,0,0,3.63321
236,french grunt,2,1,0,0,7.533217
236,brown chromis,1,7,0,0,3.63321
236,caesar grunt,3,7,0,0,12.91456
236,bluestriped grunt,3,12,0,0,12.91456
236,french grunt,3,20,0,0,12.91456
236,porkfish,5,1,0,0,24.92844
236,blue tang,2,1,0,0,7.533217
236,queen angelfish,4,1,0,0,17.94356
236,princess parrotfish,4,1,0,0,17.94356
236,yellowtail snapper,5,1,0,0,24.92844
236,squirrelfish,3,1,0,0,12.91456
236,hogfish,4,1,0,0,17.94356
236,rock beauty,3,2,0,0,12.91456
236,redband parrotfish,4,2.75,2,0,17.94356
236,bluehead wrasse,2,6.5,34,0,7.533217
236,blue chromis,2,5.25,2,0,7.533217
236,stoplight parrotfish,5,1,0,0,24.92844
236,hogfish,5,1,0,0,24.92844
236,doctorfish,3,1,0,0,12.91456
236,redband parrotfish,5,1,0,0,24.92844
236,beaugregory,1,0,1,0,3.63321
236,beaugregory,2,0,1,0,7.533217
236,bicolor damselfish,2,0,9,0,7.533217
236,bluehead wrasse,6,0,1,0,47.70199
236,bridled goby,1,0,28,0,3.63321
236,bridled goby,2,0,7,0,7.533217
236,butter hamlet,2,0,2,0,7.533217
236,colon goby,1,0,7,0,3.63321
236,foureye butterflyfish,2,0,2,0,7.533217
236,french grunt,4,0,1,0,17.94356
236,goldspot goby,1,0,27,0,3.63321
236,goldspot goby,2,0,2,0,7.533217
236,graysby,2,0,1,0,7.533217
236,greenblotch parrotfish,1,0,6,0,3.63321
236,harlequin bass,2,0,3,0,7.533217
236,masked goby,1,0,310,0,3.63321
236,pallid goby,1,0,5,0,3.63321
236,pallid goby,2,0,1,0,7.533217
236,princess parrotfish,6,0,2,0,47.70199
236,redband parrotfish,1,0,12,0,3.63321
236,redband parrotfish,2,0,1,0,7.533217
236,roughhead blenny,1,0,4,0,3.63321
236,sharpnose puffer,1,0,2,0,3.63321
236,slippery dick,2,0,1,0,7.533217
236,squirrelfish,4,0,1,0,17.94356
236,squirrelfish,5,0,5,0,24.92844
236,striped parrotfish,1,0,12,0,3.63321
236,tobaccofish,2,0,1,0,7.533217
236,white grunt,4,0,1,0,17.94356
236,yellowhead wrasse,1,0,16,0,3.63321
236,yellowhead wrasse,2,0,11,0,7.533217
236,yellowhead wrasse,3,0,2,0,12.91456
236,graysby,3,0,0,3,12.91456
236,green moray,6,0,0,1,47.70199
236,mutton snapper,0,0,0,1,NA
236,sharptail eel,0,0,0,1,NA
237,smooth trunkfish,3,2,1,0,12.91456
237,redband parrotfish,2,1,8,0,7.533217
237,striped parrotfish,2,4,4,0,7.533217
237,foureye butterflyfish,2,4,2,0,7.533217
237,bluehead wrasse,1,9,58,0,3.63321
237,bicolor damselfish,1,28.5,47,0,3.63321
237,doctorfish,2,7,0,0,7.533217
237,yellowtail snapper,3,1,0,0,12.91456
237,blue chromis,1,5,2,0,3.63321
237,yellowtail snapper,4,10,1,0,17.94356
237,rock beauty,2,1,0,0,7.533217
237,barracuda,6,1,0,0,47.70199
237,spanish hogfish,3,1,0,0,12.91456
237,brown chromis,2,1,2,0,7.533217
237,bluehead wrasse,2,27,55,0,7.533217
237,bicolor damselfish,2,9.5,18,0,7.533217
237,redband parrotfish,3,1,3,0,12.91456
237,bar jack,6,0,1,0,47.70199
237,beaugregory,1,0,4,0,3.63321
237,beaugregory,2,0,1,0,7.533217
237,blue chromis,2,0,5,0,7.533217
237,blue tang,3,0,2,0,12.91456
237,bluelip parrotfish,1,0,3,0,3.63321
237,bluestriped grunt,3,0,1,0,12.91456
237,bluestriped grunt,5,0,1,0,24.92844
237,bridled goby,1,0,47,0,3.63321
237,bridled goby,2,0,1,0,7.533217
237,brown chromis,1,0,1,0,3.63321
237,butter hamlet,2,0,2,0,7.533217
237,colon goby,1,0,13,0,3.63321
237,creole wrasse,1,0,45,0,3.63321
237,french grunt,3,0,2,0,12.91456
237,french grunt,4,0,4,0,17.94356
237,french grunt,5,0,1,0,24.92844
237,goldspot goby,1,0,32,0,3.63321
237,graysby,2,0,1,0,7.533217
237,graysby,3,0,1,3,12.91456
237,graysby,4,0,2,0,17.94356
237,green razorfish,1,0,1,0,3.63321
237,greenblotch parrotfish,1,0,4,0,3.63321
237,harlequin bass,1,0,1,0,3.63321
237,harlequin bass,2,0,7,0,7.533217
237,masked goby,1,0,146,0,3.63321
237,ocean surgeonfish,3,0,1,0,12.91456
237,ocean surgeonfish,4,0,3,0,17.94356
237,pallid goby,1,0,6,0,3.63321
237,pallid goby,2,0,1,0,7.533217
237,princess parrotfish,2,0,1,0,7.533217
237,princess parrotfish,3,0,5,0,12.91456
237,princess parrotfish,4,0,4,0,17.94356
237,princess parrotfish,6,0,2,0,47.70199
237,redband parrotfish,1,0,15,0,3.63321
237,redband parrotfish,4,0,4,0,17.94356
237,redband parrotfish,5,0,1,0,24.92844
237,roughhead blenny,1,0,13,0,3.63321
237,schoolmaster snapper,5,0,1,0,24.92844
237,sharpnose puffer,1,0,7,0,3.63321
237,sharpnose puffer,2,0,1,0,7.533217
237,slender filefish,1,0,1,0,3.63321
237,spanish hogfish,2,0,1,0,7.533217
237,spotfin butterflyfish,2,0,2,0,7.533217
237,spotfin butterflyfish,3,0,1,0,12.91456
237,spotfin butterflyfish,4,0,1,0,17.94356
237,stoplight parrotfish,2,0,1,0,7.533217
237,striped parrotfish,1,0,4,0,3.63321
237,trumpetfish,6,0,1,0,47.70199
237,white grunt,3,0,1,0,12.91456
237,white grunt,4,0,5,0,17.94356
237,yellowhead wrasse,1,0,8,0,3.63321
237,yellowhead wrasse,2,0,8,0,7.533217
237,yellowhead wrasse,3,0,6,0,12.91456
237,yellowtail snapper,5,0,4,0,24.92844
237,barracuda,0,0,0,2,NA
237,green moray,6,0,0,1,47.70199
238,clown wrasse,2,3,2,0,7.533217
238,sharpnose puffer,1,3,0,0,3.63321
238,doctorfish,2,3,0,0,7.533217
238,striped parrotfish,1,1,0,0,3.63321
238,bicolor damselfish,1,31,22,0,3.63321
238,white grunt,3,6,1,0,12.91456
238,blue chromis,1,38,0,0,3.63321
238,slippery dick,3,1,0,0,12.91456
238,redband parrotfish,3,1,0,0,12.91456
238,harlequin bass,1,1,1,0,3.63321
238,striped parrotfish,2,3,2,0,7.533217
238,blue chromis,2,1,0,0,7.533217
238,bicolor damselfish,2,0,1,0,7.533217
238,bluehead wrasse,1,0,42,0,3.63321
238,bluehead wrasse,2,0,49,0,7.533217
238,bluelip parrotfish,1,0,2,0,3.63321
238,bluelip parrotfish,2,0,3,0,7.533217
238,bridled goby,1,0,5,0,3.63321
238,bridled goby,2,0,1,0,7.533217
238,goldspot goby,1,0,5,0,3.63321
238,harlequin bass,2,0,1,0,7.533217
238,ocean surgeonfish,3,0,1,0,12.91456
238,redband parrotfish,1,0,12,0,3.63321
238,redband parrotfish,2,0,2,0,7.533217
238,slippery dick,2,0,1,0,7.533217
238,striped parrotfish,3,0,1,0,12.91456
238,white grunt,5,0,1,0,24.92844
238,yellowhead wrasse,1,0,16,0,3.63321
238,yellowhead wrasse,2,0,12,0,7.533217
238,yellowhead wrasse,3,0,2,0,12.91456
238,graysby,2,0,0,1,7.533217
238,graysby,3,0,0,3,12.91456
238,graysby,4,0,0,1,17.94356
238,graysby,5,0,0,1,24.92844
240,reef butterflyfish,1,1,0,0,3.63321
240,harlequin bass,1,2,2,0,3.63321
240,redband parrotfish,2,3,4,0,7.533217
240,bar jack,3,1,0,0,12.91456
240,french grunt,2,4,0,0,7.533217
240,striped parrotfish,1,4.5,6,0,3.63321
240,bicolor damselfish,1,27,30,0,3.63321
240,blue chromis,1,22,1,0,3.63321
240,rock beauty,2,1,0,0,7.533217
240,ocean surgeonfish,2,1,0,0,7.533217
240,yellowhead wrasse,1,1,5,0,3.63321
240,barred hamlet,2,1,0,0,7.533217
240,doctorfish,2,1,0,0,7.533217
240,gray angelfish,4,1,0,0,17.94356
240,bar jack,4,1,0,0,17.94356
240,striped parrotfish,2,1.5,2,0,7.533217
240,reef butterflyfish,2,1,0,0,7.533217
240,bar jack,5,1,0,0,24.92844
240,beaugregory,1,0,1,0,3.63321
240,bicolor damselfish,2,0,7,0,7.533217
240,blue chromis,2,0,5,0,7.533217
240,bluehead wrasse,1,0,18,0,3.63321
240,bluehead wrasse,2,0,55,0,7.533217
240,bridled goby,1,0,2,0,3.63321
240,bridled goby,2,0,3,0,7.533217
240,butter hamlet,2,0,1,0,7.533217
240,butter hamlet,3,0,1,0,12.91456
240,creole wrasse,2,0,6,0,7.533217
240,foureye butterflyfish,2,0,3,0,7.533217
240,french grunt,3,0,1,0,12.91456
240,goldspot goby,1,0,5,0,3.63321
240,graysby,2,0,1,1,7.533217
240,greenblotch parrotfish,1,0,3,0,3.63321
240,harlequin bass,2,0,2,0,7.533217
240,masked goby,1,0,254,0,3.63321
240,pallid goby,1,0,8,0,3.63321
240,redband parrotfish,1,0,2,0,3.63321
240,redband parrotfish,5,0,1,0,24.92844
240,sharpnose puffer,1,0,6,0,3.63321
240,stoplight parrotfish,1,0,1,0,3.63321
240,yellowhead wrasse,2,0,13,0,7.533217
240,yellowhead wrasse,3,0,1,0,12.91456
240,graysby,3,0,0,4,12.91456
240,graysby,4,0,0,4,17.94356
242,squirrelfish,3,1,0,0,12.91456
242,hogfish,4,1,0,0,17.94356
242,blue tang,2,1,0,0,7.533217
242,reef butterflyfish,1,1,0,0,3.63321
242,queen angelfish,4,1,0,0,17.94356
242,spotfin butterflyfish,2,2,0,0,7.533217
242,redband parrotfish,2,1,10,0,7.533217
242,spotted goatfish,3,2,0,0,12.91456
242,striped parrotfish,3,3,0,0,12.91456
242,blue chromis,1,5,0,0,3.63321
242,bluehead wrasse,1,17,68,0,3.63321
242,bicolor damselfish,1,48,56,0,3.63321
242,brown chromis,1,1.5,0,0,3.63321
242,creole wrasse,1,36,1,0,3.63321
242,stoplight parrotfish,1,1,0,0,3.63321
242,spanish hogfish,3,1,0,0,12.91456
242,sharpnose puffer,1,1,16,0,3.63321
242,graysby,2,1,2,0,7.533217
242,porkfish,3,1,0,0,12.91456
242,blue hamlet,2,1,0,0,7.533217
242,brown chromis,2,4.5,3,0,7.533217
242,squirrelfish,4,1,0,0,17.94356
242,hogfish,5,1,3,0,24.92844
242,blue tang,3,1,0,0,12.91456
242,reef butterflyfish,2,1,0,0,7.533217
242,queen angelfish,5,1,1,0,24.92844
242,redband parrotfish,3,1,7,0,12.91456
242,beaugregory,1,0,1,0,3.63321
242,beaugregory,2,0,4,0,7.533217
242,bicolor damselfish,2,0,24,0,7.533217
242,blue chromis,2,0,1,0,7.533217
242,blue chromis,3,0,1,0,12.91456
242,blue hamlet,4,0,1,0,17.94356
242,bluehead wrasse,2,0,76,0,7.533217
242,bluelip parrotfish,1,0,12,0,3.63321
242,bridled goby,1,0,33,0,3.63321
242,bridled goby,2,0,2,0,7.533217
242,brown chromis,3,0,1,0,12.91456
242,butter hamlet,2,0,4,0,7.533217
242,colon goby,1,0,5,0,3.63321
242,doctorfish,4,0,6,0,17.94356
242,doctorfish,5,0,2,0,24.92844
242,foureye butterflyfish,2,0,2,0,7.533217
242,goldspot goby,1,0,47,0,3.63321
242,gray angelfish,5,0,1,0,24.92844
242,graysby,3,0,1,2,12.91456
242,graysby,4,0,1,3,17.94356
242,graysby,5,0,1,3,24.92844
242,harlequin bass,1,0,4,0,3.63321
242,harlequin bass,2,0,2,0,7.533217
242,lionfish,2,0,1,0,7.533217
242,masked goby,1,0,452,0,3.63321
242,ocean surgeonfish,4,0,3,0,17.94356
242,pallid goby,1,0,48,0,3.63321
242,pallid goby,2,0,2,0,7.533217
242,porkfish,4,0,1,0,17.94356
242,princess parrotfish,2,0,2,0,7.533217
242,princess parrotfish,5,0,2,0,24.92844
242,redband parrotfish,1,0,20,0,3.63321
242,redband parrotfish,4,0,2,0,17.94356
242,redband parrotfish,5,0,2,0,24.92844
242,roughhead blenny,1,0,13,0,3.63321
242,sharpnose puffer,2,0,1,0,7.533217
242,spanish hogfish,2,0,1,0,7.533217
242,spotted goatfish,4,0,1,0,17.94356
242,squirrelfish,5,0,3,0,24.92844
242,striped parrotfish,1,0,6,0,3.63321
242,striped parrotfish,2,0,12,0,7.533217
242,striped parrotfish,4,0,2,0,17.94356
242,sunshinefish,2,0,1,0,7.533217
242,tobaccofish,2,0,2,0,7.533217
242,white grunt,2,0,1,0,7.533217
242,white grunt,4,0,2,0,17.94356
242,white grunt,5,0,2,0,24.92844
242,yellowhead wrasse,1,0,44,0,3.63321
242,yellowhead wrasse,2,0,12,0,7.533217
242,yellowhead wrasse,3,0,7,0,12.91456
242,coney,5,0,0,1,24.92844
242,green moray,6,0,0,1,47.70199
242,rock hind,5,0,0,1,24.92844
243,reef butterflyfish,1,1,0,0,3.63321
243,banded butterflyfish,1,2,0,0,3.63321
243,porkfish,2,1,0,0,7.533217
243,blue angelfish,2,1,0,0,7.533217
243,yellowhead wrasse,1,2,17,0,3.63321
243,doctorfish,2,3,0,0,7.533217
243,blue tang,2,3,0,0,7.533217
243,bluehead wrasse,1,19.5,11,0,3.63321
243,ocean surgeonfish,2,2.25,0,0,7.533217
243,bar jack,4,1,0,0,17.94356
243,striped parrotfish,1,7,3,0,3.63321
243,tomtate,2,32,0,0,7.533217
243,bar jack,5,4,0,0,24.92844
243,graysby,2,1,0,1,7.533217
243,redband parrotfish,3,1,0,0,12.91456
243,rock beauty,2,1,0,0,7.533217
243,trumpetfish,5,1,0,0,24.92844
243,hogfish,4,1,0,0,17.94356
243,blue tang,3,9,0,0,12.91456
243,ocean surgeonfish,3,6.75,0,0,12.91456
243,bluehead wrasse,2,6.5,27,0,7.533217
243,reef butterflyfish,2,1,0,0,7.533217
243,porkfish,3,1,0,0,12.91456
243,blue angelfish,3,1,0,0,12.91456
243,doctorfish,3,1,0,0,12.91456
243,balloonfish,3,0,2,0,12.91456
243,balloonfish,4,0,1,0,17.94356
243,banded butterflyfish,2,0,2,0,7.533217
243,bicolor damselfish,1,0,36,0,3.63321
243,bicolor damselfish,2,0,23,0,7.533217
243,bluelip parrotfish,1,0,1,0,3.63321
243,doctorfish,4,0,1,0,17.94356
243,doctorfish,5,0,2,0,24.92844
243,foureye butterflyfish,2,0,4,0,7.533217
243,goldspot goby,1,0,4,0,3.63321
243,gray angelfish,5,0,1,0,24.92844
243,greenblotch parrotfish,1,0,22,0,3.63321
243,greenblotch parrotfish,2,0,16,0,7.533217
243,greenblotch parrotfish,4,0,1,0,17.94356
243,porkfish,5,0,1,0,24.92844
243,redband parrotfish,1,0,14,0,3.63321
243,redband parrotfish,2,0,10,0,7.533217
243,roughhead blenny,1,0,4,0,3.63321
243,scorpionfish sp.,5,0,1,0,24.92844
243,sharpnose puffer,1,0,4,0,3.63321
243,smooth trunkfish,2,0,1,0,7.533217
243,striped parrotfish,2,0,1,0,7.533217
243,yellowhead wrasse,2,0,12,0,7.533217
243,graysby,3,0,0,1,12.91456
243,red hind,5,0,0,1,24.92844
244,brown chromis,2,2,0,0,7.533217
244,yellowhead wrasse,1,1,9,0,3.63321
244,squirrelfish,4,1,0,0,17.94356
244,doctorfish,2,3,0,0,7.533217
244,white grunt,2,1,0,0,7.533217
244,striped parrotfish,1,1,5,0,3.63321
244,sharpnose puffer,1,3,19,0,3.63321
244,bluehead wrasse,1,4.5,21,0,3.63321
244,bicolor damselfish,1,76,69,0,3.63321
244,yellowtail damselfish,1,1,0,0,3.63321
244,yellowtail damselfish,2,4,0,0,7.533217
244,blue tang,2,1,0,0,7.533217
244,rock beauty,2,2,0,0,7.533217
244,spanish hogfish,2,1,1,0,7.533217
244,graysby,3,1,1,1,12.91456
